"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","r","depth"
"1",0.0568341988271274,0.0534476194139365,0.0485331427852725,0.0439792248740058,0.0411196421459327,0.0402605119818722,0.0389905635585869,0.038869307609116,0.0267304707782815,0.0178374889029842,0.0145632199569267,0.0135458137164084,0.0132265862424674,0.0136506046864617,0.0140964504807779,0.0305058312385547,0.225699152067622,0.141303641096377,0.00421452587393571,2.23849359555556e-06,0,0
"2",0.0165521584166216,0.014828159453823,0.0143124480870018,0.0124135948897798,0.0118315237951212,0.0108523578186053,0.0106277824926261,0.0111168896747941,0.00808177908155545,0.00529617388685963,0.00432008055709115,0.00383780291111479,0.00407016182355965,0.00374879302058474,0.00407217157442052,0.00892622302268221,0.0644023813954046,0.0406796809405122,0.0011010537708736,6.39569598730159e-07,0,0
"3",0.0737852774519273,0.0676646277151194,0.0618515773082536,0.0563263138051915,0.0521321960044828,0.0512420160556194,0.0498482663798491,0.0498166676301129,0.0343694837537303,0.0239745089841253,0.0197222163506906,0.0174356426737105,0.016799970291128,0.017423339916043,0.0176232261693449,0.0388454836571624,0.287248785187082,0.180927632649259,0.00527290846113874,2.87806319428571e-06,0,0
"4",0.0327556158571899,0.0305102657430225,0.0278436352427139,0.0256212614148496,0.0231315371651777,0.0223411998018633,0.0218495833971241,0.022323222130857,0.0159163981651724,0.0104314769162857,0.00868634812183865,0.00771259728783381,0.00773269603412212,0.00731576737863833,0.0075288939638738,0.0169408263220285,0.128022997689766,0.081380421032224,0.00255863659439367,1.27913919746032e-06,0,0
"5",0.0815219879904175,0.0749854707880818,0.0692007249416275,0.0627016625723864,0.0581375379832116,0.0563520782715793,0.0562384992109977,0.0553283186508066,0.0394706600884781,0.0257955382385692,0.0214038001968685,0.0194930087923962,0.0190729221356061,0.0192258015688998,0.0191565035692482,0.0432961789604613,0.321036774000054,0.204385103515739,0.00566838228917377,3.19784799365079e-06,0,0
"6",0.0328064261241423,0.0303293308126336,0.02715282899084,0.0256036955710269,0.0228686695545279,0.0220102667802607,0.0221958243381361,0.0224013167129335,0.0156839967421589,0.0106223185555103,0.00866588611211111,0.00769924602755359,0.00687426493194805,0.00767381464409996,0.00784607580928281,0.0172481851388437,0.128971808837095,0.0810464835355277,0.00250051162332929,1.27913919746032e-06,0,0
"7",0.0401469948179485,0.0383352213511932,0.0343266959209218,0.0309772470017044,0.0289961008481964,0.0282139562687544,0.0283369896810707,0.0280139784690572,0.0197118789159336,0.0131021701565992,0.0107190607856514,0.00997360200702449,0.00910427133693019,0.00994982912819481,0.00956329042649906,0.0213141769819493,0.161459043560651,0.101661928574128,0.00293595303740121,1.5989239968254e-06,0,0
"8",0.0492267507991412,0.0454564983128596,0.0416081964113456,0.0374294568894214,0.0348147502111581,0.033972111751742,0.0331276498637307,0.0332329143134685,0.0230306313459017,0.0160253392042037,0.0129396283857299,0.0121053514398985,0.0112946840258213,0.0115339472875479,0.0116439630380793,0.0254186536167119,0.194206917001896,0.121222968797915,0.00339632700335663,1.91870879619048e-06,0,0
"9",0.0403181439886894,0.0375214367419955,0.0354151202444723,0.0313188210864845,0.02899138858539,0.0280547518268827,0.0278112666927914,0.027586590739309,0.0193602596696234,0.0132374495039781,0.0106565717650802,0.00990584757644476,0.00953781758286964,0.00913953631959557,0.00981601646752085,0.0215594059582128,0.160688492574185,0.101666920982959,0.00321042712697761,1.5989239968254e-06,0,0
"10",0.0417981114497806,0.0380631399880161,0.0342430208366474,0.030914830746154,0.029584224354145,0.0281524801225154,0.0277044634269453,0.0279006000530773,0.0191440175210394,0.0129169542565109,0.0110723296523898,0.00968682586092566,0.00939956004494619,0.00926165757889258,0.01029753829431,0.0214701882845204,0.160028268102802,0.102582760693855,0.00312554601687577,1.5989239968254e-06,0,0
"11",0.0323455362348691,0.030073108467692,0.0275549413297682,0.0245960778016746,0.0236014202601372,0.0225189498224822,0.0216521347266861,0.0216637150789441,0.0154119077570028,0.0102440655427455,0.0085108825687817,0.0079471850899733,0.00708601761789083,0.00756825604925671,0.00778204204493507,0.0174951574835902,0.129040023219238,0.0800333841707162,0.00229253706244104,1.27913919746032e-06,0,0
