"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","r","depth"
"1",2.48904430706586e-07,1.26502605753818e-07,2.91623070858242e-07,2.79722994503876e-07,2.69316872670537e-07,1.80641932368633e-07,1.41190376265773e-07,2.44630179744923e-07,2.7830991834136e-07,1.44034893806314e-07,3.20765097093369e-07,3.24716960235188e-07,2.78488847027932e-07,3.62848775727408e-07,2.7699454612143e-07,3.02757264070568e-07,1.91841269155876e-07,2.98493448777923e-07,3.50874056551783e-07,3.11592281263854e-07,1,10
"2",0.00124809168989302,0.00114637715441792,0.0010635033823415,0.000980479418667579,0.000908767751104676,0.000856339976639143,0.000808185306694005,0.000765743308034066,0.000668157720366157,0.000595437837099217,0.000537316518489795,0.00049609465568713,0.000465278460850329,0.000449890656787833,0.00043202625137812,0.000483179908002155,0.00140769400513263,0.000777632598277405,2.16513123477389e-05,1.30130653724639e-07,0.5,5
"3",0.0115224411056222,0.0106374806231874,0.0099002780740489,0.00906679121826271,0.00847281208753226,0.00797696618370026,0.00769150401480962,0.00745840681071027,0.00571203576888718,0.00442491613984876,0.00386777721003905,0.00353315463817074,0.00337545638436228,0.00333619043095114,0.00329696899536457,0.00521347485305507,0.0292010647950103,0.0178749372928361,0.000509899180517954,3.51779150849833e-07,0,0
"4",0.0118054446644585,0.0109255885478564,0.0101531000502818,0.00930225417188524,0.00870510348045253,0.00818085137422342,0.00787187608593272,0.00760382046013121,0.0059030554117982,0.00467345621887447,0.00411390067959384,0.00376492742555527,0.00357587897336817,0.00351858495801658,0.00345491185969714,0.00523819253767489,0.0278723824032895,0.0169674929278179,0.000483704969112736,4.14250206048774e-07,0,0
"5",0.00344092660136353,0.00317803589423981,0.00295581685197151,0.00270533390393498,0.00253063960160588,0.00238310627915557,0.00229553037484238,0.00222501115017283,0.00170646711556791,0.00132382845164791,0.00115769824889731,0.00105841026974876,0.00100861227753669,0.000997260504799514,0.000985649308121737,0.00155769198603632,0.0087233638324265,0.00533993674538454,0.000152278244731245,2.66385805660789e-07,0,0
"6",1.05626559284117e-07,2.82074532227679e-07,1.9172535129335e-07,2.97695771037113e-07,1.94578846495244e-07,3.30583424506975e-07,1.37915943660552e-07,1.81423216681218e-07,3.00918735364186e-07,3.66838983504013e-07,2.31346521016565e-07,2.16057135523962e-07,1.66904382607234e-07,3.25318177785015e-07,2.05097360137318e-07,2.15053111403471e-07,3.14030377837341e-07,2.93472057651906e-07,2.33095528912686e-07,2.09869491779024e-07,1,10
"7",0.00106118921766209,0.000970668290320336,0.000907163598897169,0.000834381592301881,0.000762339774577974,0.000722964740779114,0.000683418395930965,0.000650090163742367,0.000571883517034659,0.000511520739430971,0.000461225719248225,0.000424884269207903,0.000401623449901504,0.000388857789730179,0.000371850474973426,0.000407887568654684,0.00112802917764661,0.000615582222886704,1.71615779892557e-05,2.24576234694126e-07,0.6,6
"8",0.00166505430633875,0.00153139745479712,0.00142054540423779,0.00130777600617737,0.00121597892647956,0.00114437104742594,0.00108106314528259,0.00102629509601899,0.000891639856888759,0.00079204461051183,0.000715672119313955,0.000662101989317887,0.000618965056717266,0.000597976451188617,0.00057429592790202,0.000646500257552994,0.00191010902641976,0.00105882217868131,2.9652104701915e-05,2.49733634659668e-07,0.5,5
"9",0.00152810306706323,0.00139696772394318,0.00130528135672163,0.00120131863512663,0.00109748396714666,0.00104070833089786,0.000983319898359808,0.00093510227474462,0.000822602936600219,0.000735756038967393,0.000663891143595428,0.000611412007947124,0.00057828687498154,0.00056019659305199,0.000535425560133252,0.000587691342265229,0.00162021484976967,0.00088369368155799,2.47864758648472e-05,2.91271267940426e-07,0.6,6
"10",0.00640528147474264,0.00594760501835679,0.00553452683065774,0.0050923409679491,0.00476773247046189,0.00445182996597835,0.00424726717145631,0.00403823266622584,0.00330558933102057,0.00280697906542404,0.00252181596222128,0.0023210755334532,0.00218115940158,0.00211513998068101,0.00204005620181926,0.00262086294184049,0.0106569116240972,0.00626081924705846,0.00017715150849986,3.87152928484492e-07,0.1,1
