"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","r","depth"
0.0656722257878757,0.062714728586888,0.0581468941974989,0.0535509436136017,0.0500875488005242,0.0469068689942036,0.0442158426269545,0.0427833507454185,0.0350874644972193,0.0297754807273789,0.0261540349519837,0.0247699352095111,0.0229765202003727,0.0216278342684547,0.0219638545614752,0.0276313877675622,0.109833663857585,0.0635881964471264,0.00185620441842404,1.00038798421073e-06,0.2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0179894017767867,0.0159139615133131,0.0158830560582762,0.0142848270449537,0.0126814750568162,0.0127097906744803,0.0116162528063668,0.0110584907409645,0.00982078135047585,0.0086523827613877,0.00731091741886029,0.00718739537849958,0.00706434924981166,0.00633910975417603,0.0059974229651529,0.00697795646358621,0.0193594315749479,0.0107766029807311,0.000258629321941991,1.61157954388068e-07,0.5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0908323829999284,0.0848304480573938,0.077720628749472,0.0731116153366488,0.0662263830573518,0.0628016393809955,0.0604637863824097,0.0572958500767216,0.0485504970141358,0.0400945880823173,0.0360649065733291,0.0333878437823839,0.0303734700595383,0.0304483912640214,0.0284314507248224,0.0366984962330578,0.147000533917692,0.0868026887844925,0.0024411789460701,1.3427692309688e-06,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.00664768769401322,0.00620621273832296,0.00643654856589085,0.00574566695832294,0.00505515374348514,0.00464312814636568,0.00449250280755256,0.00440993314046216,0.00374244169028036,0.00341323563142756,0.00332400101146631,0.00299352599831014,0.0028083629686451,0.00257357397260544,0.00267689616786809,0.00273738674427041,0.00684482075848929,0.00392390468457497,0.000107989958932677,5.87801846157635e-08,0.7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0129300380896721,0.0120362289576147,0.0108539548104823,0.0102566426298209,0.00970595003549461,0.00920689669570719,0.00903440884140556,0.00824604517920978,0.00638163989588654,0.00516144734446822,0.00524986961310999,0.00458469475879242,0.0043200832831046,0.00414400679110495,0.00397777168455451,0.0054208988981927,0.023760208065699,0.0135520522930606,0.000383079710319902,2.17445095920088e-07,0.2,2
0.00312792814899971,0.00258620402388378,0.00263036989467792,0.00241958946874876,0.00208790936126845,0.00193996702169213,0.00176503175309067,0.00177244319052845,0.00152667246705021,0.0015876659461083,0.00130800370456587,0.00130479207555869,0.00113119428024083,0.00109605065681445,0.00104459573070608,0.0010762872004409,0.00296387248818101,0.00163224170287787,4.41771765681445e-05,2.40389570881226e-08,0.7,7
0.14500411148336,0.132801653318099,0.12470329012653,0.112363502213845,0.107227612809983,0.100051384998243,0.0973912445624389,0.0920458998038406,0.0736885552387345,0.0597688820685002,0.0528491290985284,0.0493330265734803,0.0456781335305195,0.0444750379224584,0.0438337632256005,0.0605682802069943,0.283049656967033,0.168076050953436,0.00487657346450039,2.64289266017159e-06,0,0
0.00950534296365504,0.00896723897251936,0.00838579722125102,0.00744768571674964,0.00739472188530702,0.00660469659204099,0.00635269596686026,0.00579737067471192,0.00506406183873498,0.0046823073475763,0.00431804170651394,0.00398618899384578,0.0039016770271902,0.00378639634531341,0.00367253590679555,0.00382607198048609,0.0100743577982978,0.0052755641747439,0.00014800727394636,8.05409532980296e-08,0.7,7
0.117668095761355,0.109430229293643,0.102428527314048,0.0929218712573191,0.0864586819905474,0.0819519316646002,0.0804221120978384,0.0790952918778205,0.0575913146763668,0.0415468940049968,0.0350709604100476,0.0323099276415693,0.0301008629486909,0.0301680793996429,0.0319707308672525,0.0592485909542664,0.389117406544101,0.244555452445146,0.0071552432474943,3.83341660231527e-06,0,0
0.0142369920527963,0.0121409104461937,0.0116149711895711,0.0108618744451588,0.0103458468089889,0.00941774923098873,0.0089477707342538,0.0084415784020851,0.00774073939820719,0.00665884308443003,0.00551025874732533,0.00535265748862195,0.00480460126932445,0.00476218535514307,0.00484927429196456,0.00539904321395733,0.0164028506560715,0.00938477028206998,0.000235024709421677,1.42145122555008e-07,0.5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.00870522533271063,0.0078394197857386,0.00725366438382347,0.00669577391150921,0.00609086637485171,0.00576665840726321,0.00552209388090867,0.00530378165488629,0.00434805484653367,0.00404322550174413,0.00414684138604713,0.00331638960364011,0.00318230633903505,0.00315371172273729,0.00277403408547633,0.00316545888345077,0.00876602451606939,0.0048654618473079,0.000130306006086481,7.09273709288451e-08,0.7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0417401483843192,0.0386742177458298,0.0363522028513816,0.0333373846042092,0.030983140570155,0.0285427589594575,0.0272772055648531,0.0257524329263849,0.0214107824222327,0.0182365267746943,0.0171025379272493,0.0155125329197979,0.0145326098399567,0.0141826026876656,0.0138356365131807,0.0163844630347586,0.0597304429236893,0.0337909876170879,0.00102324430608964,5.27004668370553e-07,0.3,3
0.0065667122481621,0.00599757454940738,0.00570122832533697,0.00510506872121967,0.00487822568829034,0.00448108766862144,0.00413113073696113,0.00369469255652378,0.00324696350466145,0.00339098495209047,0.00274394645423819,0.002588409255936,0.002573930554446,0.00263977852735322,0.00239204669343488,0.0025864088046761,0.00659031778238009,0.00351976092795463,0.000101149656020799,5.50570803363437e-08,0.7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0243138728331396,0.0225015736203327,0.0214635315351764,0.0184333745273636,0.0176836448083427,0.0168864477148526,0.01661863638599,0.0162742418140055,0.0119174535716789,0.00784570045730342,0.00679975852716027,0.00586941895449173,0.00563649869619024,0.00556567053312948,0.00568671938243773,0.0129375205443881,0.0953050574483856,0.062029029715139,0.00171846090373226,9.59354398095238e-07,0,0
0.12257839158656,0.112146584549967,0.106039134804674,0.0967500590824883,0.0915380621176046,0.0855740749748447,0.0827532960608348,0.0785471821557463,0.0623829608850876,0.0511874435736661,0.0449332786197711,0.041509553247233,0.0394585489253161,0.0380400906480431,0.0366078385221313,0.0524539248042144,0.242697989054554,0.146280008976243,0.00384525272776946,2.26583680576136e-06,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0146092190907269,0.0133701587493851,0.0126699961757892,0.0111415695788354,0.0102118702218576,0.00983357163874976,0.00915364696140585,0.00956419863569882,0.00682016573741293,0.00487352282488582,0.00393696129533364,0.00375397866473294,0.0035322095381047,0.00368481890428162,0.00362736908890145,0.00721378810235217,0.0490588609831907,0.0301053213947439,0.000827800367413212,4.80007219458128e-07,0,0
0.0024356252683486,0.0022391808958521,0.00206639809416291,0.00186439332933318,0.00173246181603541,0.00171126209913311,0.0015885283362827,0.00143597588112626,0.00122865784928446,0.0013399245286352,0.00105532096332786,0.000953993541324576,0.000921202654625068,0.000897064340448823,0.000858608757525999,0.000913795618027564,0.00235746704087416,0.00129302434702749,3.41319148002189e-05,1.85601140993432e-08,0.8,8
0.00213547357051491,0.00200316754488905,0.00192346014123795,0.00156523196533968,0.00161111074122013,0.00133549187748804,0.00138902912641824,0.00123770976340158,0.00119539387367114,0.00106570968801314,0.000959197701149425,0.000878607772304324,0.000840694964422551,0.000815052599890531,0.000777147016967707,0.000838627046109958,0.00247396732946768,0.00120825323708799,3.32466118609743e-05,1.80930717006021e-08,0.7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0191150911892443,0.0174391013941287,0.0166012384690367,0.0153010731532624,0.0139145890260748,0.0136583252758761,0.0131648404351726,0.0122807849809223,0.00968501659083394,0.00822496710979307,0.00757885240621926,0.007024858136298,0.0064108926455544,0.00611231784518176,0.00602958914632845,0.00804116426929754,0.0349326596305578,0.0207390239854512,0.00061552369027418,3.17686764568145e-07,0.2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0605353537615719,0.0554481927962116,0.0516378854446867,0.047306045664873,0.045760500828826,0.0416503238731682,0.039165142150102,0.0381633990232172,0.0309497570900847,0.0265430869801235,0.0238520730160969,0.0216307468739689,0.0204607367278435,0.0194420508570976,0.018718154372698,0.0243482544003142,0.0998717478123685,0.0590688235580802,0.00184345226707129,9.11779797546524e-07,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0661888259011621,0.0604549016751552,0.0567683249067771,0.0527654457104045,0.0492040270127278,0.0457228287763675,0.0434208040376412,0.0423581002521084,0.0316744615668755,0.0263399152628641,0.0219727449897525,0.0207014684928637,0.0193907670561207,0.0189066501538468,0.0189034366068115,0.0291561482554947,0.161366546045797,0.0985665202509603,0.00283022097216502,1.54204409681773e-06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.00533767953885545,0.00504098097850183,0.00454137703566424,0.00403049309517066,0.00385492719927756,0.00383780694929881,0.00363620128157368,0.00341139832527516,0.00274002865341969,0.00233895157496406,0.00197612213377653,0.00235662929976679,0.0017776471230859,0.00188413089100812,0.001864994077706,0.00189764144872785,0.00638812950564689,0.00364479536252787,9.92534740175151e-05,5.42255424948002e-08,0.5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.222253413628297,0.201327861107021,0.189269262034698,0.170219475337422,0.162731405355645,0.15130976142256,0.147274490916091,0.144635062279768,0.108299083286632,0.0812368542805576,0.0703455793738601,0.0644359911756733,0.0612777879594145,0.0606091335529309,0.060643470761678,0.103416456664582,0.635245760450155,0.394910021435396,0.0111119610167106,6.16432443313738e-06,0,0
0.0146667989796729,0.012981451190904,0.012059009806804,0.0107790883122231,0.010541105050642,0.00978267361237862,0.00922510826159206,0.00877985329643761,0.00736497767354571,0.00665798753611488,0.00580018735223289,0.00532648808823303,0.00482412346653507,0.00488452545504087,0.00453291592724224,0.00566744129926161,0.0186523865602393,0.0105511588535062,0.000297247074746958,1.65284712007663e-07,0.4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0128307063024519,0.0125163460619473,0.0117354049251705,0.0109685722321274,0.010504089316629,0.00904097550103745,0.00912851120621486,0.00828111817523068,0.00662419988255183,0.00607908049726464,0.00551651974931617,0.00501839140793315,0.00452837469172071,0.00467835341600341,0.00421568241777526,0.00515219611347347,0.0204772883724897,0.0116572375501545,0.000335085963441252,1.84584390904215e-07,0.3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.11123853439496,0.103127524008762,0.0956781771462282,0.0859307908317975,0.0803797003006421,0.0769993851961036,0.0749156352945784,0.0731118852092619,0.0544763752777693,0.0410606641813295,0.0353527047977638,0.0327617630201319,0.0313156941052407,0.0304916975081616,0.0308185618242369,0.0526589053500528,0.318367448127554,0.195209157387456,0.00548046090396538,3.09860914164313e-06,0,0
0.0300342282757138,0.0277453822804713,0.0258740688224876,0.023585455483563,0.0217276421659238,0.0210322198702445,0.0212550631042246,0.0205874002709037,0.0147625344595543,0.00999213078320004,0.00828637884362798,0.0074027806499933,0.00772645207579766,0.00727719579812063,0.00798768743600953,0.0154253701188962,0.113497435245453,0.0700706447723026,0.00208962681636184,1.11957681818829e-06,0,0
0.131129556066004,0.120526563820419,0.11092651480382,0.10234668909807,0.0974360929051814,0.0895613164969327,0.08653590137912,0.081451987127063,0.0650814774530312,0.0542071617761451,0.0488274051857234,0.0441070271710143,0.0413472251832937,0.0409522553813203,0.0390619544237002,0.0546338238755935,0.253787871397402,0.152707633502019,0.00411761365645848,2.37981197755255e-06,0,0
0.055643359715913,0.0505756116439751,0.0472983773763023,0.0431357011153902,0.039999341294826,0.0391469758729167,0.0371770970980816,0.0362634450821421,0.0271516484925751,0.0193249891376523,0.0164882229475902,0.015468927580456,0.0153830640809073,0.0145622524249203,0.0147390763770214,0.0265551981013168,0.17059991824727,0.104590320220595,0.00326846162080489,1.66593106103996e-06,0,0
0.0514138214153315,0.0462401024594697,0.0437141880214714,0.0408638910582841,0.0382426012910214,0.0353569486229168,0.0326126890077121,0.0311738475241645,0.0270368886531834,0.0232979362426611,0.0208646085304919,0.0187499761471166,0.0179959384082365,0.0176391103145087,0.0165977960668755,0.0194623776436217,0.0725523498253931,0.0418670464842396,0.00119738033551722,6.45944630328407e-07,0.2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.00517651762521214,0.00471164868684973,0.00435983964329845,0.00451503178354275,0.00397383880592547,0.00377258863800612,0.00344894979659462,0.00322865839385374,0.00285130399027031,0.00242095491723218,0.0020905477876979,0.00208480223941877,0.0018734212671483,0.00197048895738062,0.00182276864832423,0.00208803151040452,0.00626755121626994,0.0035777687987146,9.92534740175151e-05,5.42255424948002e-08,0.5,5
0.00241492355167098,0.00233757190873697,0.00208554981063638,0.00176708700274567,0.0015578862149415,0.0016711439821294,0.00156429335192392,0.00156925027506191,0.00138125889731582,0.00113943082953799,0.00105532096332786,0.000953993541324576,0.000921202654625068,0.000897064340448823,0.000858608757525999,0.000864196216571058,0.00223324878957705,0.00123111481987789,3.41319148002189e-05,1.85601140993432e-08,0.8,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0857275530084063,0.0796691714181174,0.0727332602282594,0.0668968116173867,0.0644812478287071,0.0593326943423184,0.0564109761121045,0.0546679103084298,0.0433096178944865,0.0364223248702216,0.0313093538153684,0.0280876795604834,0.0269571018530152,0.0269389953050318,0.0263735840166566,0.0370215933776679,0.175260734175577,0.104666797517397,0.00280109519047089,1.62893726182622e-06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0866478483087625,0.0797450585179769,0.0735476020611722,0.0657343933980449,0.0615627354147504,0.0596559277449994,0.0575813539863424,0.057471612024432,0.0417138691937435,0.0290279284129696,0.025035948498649,0.0219459718475117,0.0211086294677582,0.0213777404461613,0.0222289275975051,0.0434555732143173,0.301080249252374,0.189706768971526,0.00528049937415549,2.96727756009852e-06,0,0
0.0145631228940077,0.0132220105851784,0.0125346186019317,0.0110356489807316,0.0103398609925527,0.00976985225952448,0.0090340674941039,0.00850650048423618,0.00802072166248108,0.00673114337245838,0.00626356842391276,0.00562680650472122,0.00524574309970686,0.00473471639290178,0.00504146067292525,0.0055430546609875,0.0166808444198623,0.00878933551646184,0.000276810625171376,1.36252909774494e-07,0.5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0558579164259264,0.0506120600784541,0.0477254409718428,0.0431870201752333,0.040315318408485,0.0371744668397261,0.0366159044900759,0.0363114090419234,0.0268389841370742,0.0199506733376157,0.0167490262028122,0.0153200883894744,0.0145332192409129,0.0149499525947043,0.0150572190542045,0.0269063004270598,0.169522749659218,0.105609142268829,0.00297448132745725,1.66593106103996e-06,0,0
0.0235297828745636,0.0217296346865242,0.0204116865010301,0.0181660842710574,0.0169035770193566,0.0161693495678676,0.015701047639171,0.0143779770645588,0.0123697151964324,0.0114089429452161,0.0101225842931299,0.00964336401966201,0.00887555621592615,0.00873440540075295,0.00818007198432899,0.00884004733613783,0.0273289986783044,0.0145735027389455,0.000428793082945422,2.26071858132731e-07,0.5,5
0.0360821084968012,0.033367172829672,0.0312143669048502,0.0281352496015278,0.0254831188775933,0.0248413678331056,0.0243818085638748,0.0241563477879714,0.0177439346487291,0.0127086793401992,0.0113031044453659,0.00990579649475805,0.00934865299293128,0.00954813468436717,0.0098603526990036,0.0178396097985841,0.111922043351335,0.0700888759326713,0.00198930505817004,1.09802955741106e-06,0,0
0.131988567845253,0.122321396857133,0.112407992513294,0.104429482462473,0.0972832024878744,0.0906917373697134,0.0884175722535744,0.0845959103107127,0.0650224973170282,0.0503371704263268,0.043665628954082,0.0398737620660352,0.0385957767383373,0.0379324991074685,0.0378656183888347,0.059180649167222,0.336137397312322,0.205491372869065,0.00570588465545408,3.22283888168473e-06,0,0
0.0153256017094602,0.0145942811918312,0.0134419119341983,0.012071216360317,0.0117815627022759,0.0106573176193367,0.010214876118064,0.00962708258819099,0.00836805109190043,0.00717334383740586,0.00637140216712914,0.00604598663215403,0.00559970754520669,0.00511914328344524,0.00514116035854879,0.00608567830705865,0.0197724165499185,0.010665079800051,0.000334347508755325,1.6780839764231e-07,0.4,4
0.0341794199321577,0.0322686296402161,0.0293279117186394,0.0271974894797609,0.0251005106021793,0.0234732701641382,0.0222679299090194,0.0203967485127622,0.0181616706651972,0.0162059808086268,0.0144690469669709,0.013201550839191,0.0121272118218427,0.0114310735089907,0.0115449868140939,0.0134800434790887,0.0424807343172443,0.0250459102718929,0.000736863978534048,3.76628193731801e-07,0.3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0.0576668353135165,0.054185516360835,0.0493580907609556,0.046132099412362,0.0431536086534698,0.0403707631258897,0.0392671012309148,0.0366847352264166,0.0297935590829446,0.0247772050668889,0.0223211166541847,0.0203786432220256,0.0192693671085466,0.0190411500232563,0.0182673658276964,0.0236812971033026,0.103832133736395,0.0622449864512025,0.00175436355694135,9.70022052328407e-07,0.2,2
0.0604397146352276,0.0556009504355782,0.0517453103545838,0.0479641598500355,0.0444787640863068,0.0415533146776256,0.039899942316578,0.0379259179309574,0.0305877131255153,0.0256908546069668,0.0245619926464078,0.0218971984043235,0.0202124610995929,0.0196271805848129,0.0186066036149938,0.024016307636409,0.0999049869516324,0.0591223617011227,0.00162173118982335,9.11779797546524e-07,0.1,1
0.133381483941259,0.122367314301069,0.1129509289531,0.104109566848759,0.0981250999112789,0.0917932547229217,0.0883276105310215,0.0858400661775187,0.0655308813215632,0.0508031400317088,0.0449738142697028,0.0408851790610691,0.0390560295533513,0.0387442654894431,0.0367900951459949,0.059731576514157,0.337151187015545,0.205824699144518,0.00575127766360826,3.22283888168473e-06,0,0
0.0382637324532848,0.0356611290318852,0.0325814971911934,0.030191070174262,0.0282895316867778,0.0271703634452211,0.0255828882371439,0.0244607456914959,0.0195941732957564,0.016812677686895,0.0142298152516083,0.0139260521743294,0.0129143024477422,0.0120190578401279,0.0122487440846209,0.0156476750677817,0.0708409274502012,0.0417799660625726,0.0011573806246859,6.52714679090859e-07,0.1,1
