"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","r","thickness"
"1",0.0295050755128144,0.0288222588493711,0.0270653994346209,0.0265339508934979,0.0268875715195327,0.0253984277276664,0.0260413938161536,0.0257030294947775,0.0221571776487927,0.0241541667119641,0.0236636452382233,0.0246765189288297,0.0233671053083132,0.0234232715272158,0.0221189152983666,0.022935624871247,0.0235883177089343,0.0213711964900654,0.0210141073493187,0.0201934946750056,0.0201240135046121,0.0205994603955089,0.0203079460661173,0.0197826005987118,0.0197003511483237,0.0194065336455938,0.0193629725027002,0.0192129692372279,0.0178193038081578,0.0179337898576847,0.0178920095940131,0.0183807502847092,0.0183271980254507,0.017749046554881,0.018074691977802,0.0163634968290284,0.0170471819544678,0.0175919771613758,0.0168432804970229,0.0165267307883882,0.0162321039660312,0.0166336304241108,0.0149800393235505,0.0128157316592355,0.0135268748139958,0.0136397637450086,0.012754346346023,0.0139873629393323,0.0134220785266743,0.0123957398697341,0.0119398001917209,0.0126193702139281,0.0112791070121568,0.0115387477699672,0.0115008570357196,0.0106457989722039,0.0106528436124448,0.0105897539411005,0.0115477068255794,0.0103049567545327,0.0105731651391676,0.0105840670545279,0.0101981446360783,0.00971884762892254,0.00986861276774969,0.00915626132834309,0.00956443411008092,0.0111278345671229,0.0104946420788401,0.0103195765339354,0.00966239803714929,0.00980701853303821,0.00987099715472461,0.00926997119834888,0.00805036009359649,0.00871930264173758,0.00946699652521667,0.00934344876630378,0.011134394045634,0.0135092697489365,0.0179363018214241,0.0278354122607011,0.0336452613178696,0.0390304429089463,0.0392167399754028,0.0353052077329391,0.0255544275068824,0.0186381195546636,0.00847684905428078,0.00393136217499019,0.00180471454883288,0.000466954341954023,0.000143229836781609,3.81766738505747e-05,5.99994353448276e-06,1.16543304597701e-06,1.96643151724138e-07,1.74428968103448e-08,2.14246445689655e-09,2.27629087643678e-10,0.5,5
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.00718344136486065,0.00649884891802834,0.00748037150924871,0.00613907482396735,0.00662393033994087,0.00602933991575532,0.00608568505225028,0.00582971477285021,0.00555765899482134,0.00647197567965766,0.00577998874074442,0.00611236453978076,0.00496511193648631,0.00584048844078181,0.00571098127187606,0.00481372410519256,0.00525322135376403,0.00543651534847436,0.00489839864169225,0.00517374829613175,0.00501558537318009,0.00386489585951364,0.00433957895499731,0.00469378418775657,0.00447289106131172,0.00431047640851638,0.00440304963107937,0.0050568289400328,0.00441862649487752,0.00436149260721005,0.00481396506634103,0.00439331560331629,0.0042197392788729,0.00424574038894045,0.00434896683943326,0.0041349087410017,0.0041465863762072,0.00414171907491166,0.0037447028193738,0.0041076638334235,0.00373346598607685,0.0040157728324341,0.00342086245007131,0.00322956357591496,0.00239010148984675,0.00324290049566671,0.0029159182891802,0.00266949776683154,0.00338320245268963,0.003512163672765,0.00306510106231926,0.00310210668899701,0.0031608185021318,0.00219742622055165,0.00296418201314535,0.00290994288884004,0.00251659266477385,0.00268078163294092,0.00271510602492504,0.00252481415743134,0.00242409793516873,0.00300436544193024,0.0027171017840414,0.00245178369836569,0.00250330803722096,0.00234834540222912,0.00263677073070821,0.00234257826727837,0.00188452124635043,0.00254808741295298,0.00249532176320689,0.00245547277090165,0.00266164130222461,0.00215613420350058,0.00213702284081038,0.00219730445867185,0.00234624795673156,0.00233592982042208,0.00258490094944596,0.0026747180221542,0.00407371403797451,0.00502151489928069,0.00745772203667103,0.00861968819062675,0.00781329910044782,0.00717217471367803,0.00540442154364864,0.00339730642915476,0.00154540361954305,0.000830903247126437,0.000349013818965517,9.69527557471264e-05,2.97210643678161e-05,7.91794540229885e-06,1.2437483908046e-06,2.41499310344828e-07,4.07351310344828e-08,3.61205224137931e-09,4.43510795977012e-10,4.70532686781609e-11,0.3,3
"5",0.014303283257469,0.0151262166516198,0.0151225298784981,0.0140406732967727,0.0134420324027668,0.0132826928819864,0.0127603089311229,0.0133112653106191,0.0116352304730172,0.0139426607435713,0.0130691127156964,0.0127726954815406,0.0124163320200136,0.0127097452488513,0.0116453346520373,0.0113749592300492,0.0111582199328951,0.0105545235399154,0.0110922140707857,0.0100493090467241,0.00973000860843451,0.0107599640895711,0.0100501354986646,0.0113520095122798,0.0110247471115909,0.0107129249267315,0.00990219512936085,0.0102834174297704,0.00923301428009465,0.00956661923248268,0.00869051990388521,0.00889908834086121,0.00911818282050904,0.009728538410763,0.00911968493866715,0.0100401796855032,0.00976645327865688,0.0100071000253969,0.00892111611355046,0.00934578450597723,0.00739527534885319,0.00854747996588888,0.00658396430774541,0.00624945084357231,0.0051381495919803,0.00507958868480132,0.0053820878796505,0.00518185915489695,0.0048619643738544,0.00445685152963897,0.00446389222827769,0.00513028745632947,0.0043223918139438,0.0034310552037806,0.00373745268990193,0.00339659974749149,0.00374948328050515,0.00367365804836481,0.00379781716832096,0.00376637451439972,0.00379670207691074,0.00318942236385473,0.00350740277652249,0.00347534945387568,0.00304234316560545,0.00401610375570903,0.00323427355651701,0.00348211482894668,0.00378185013129351,0.00464401537249867,0.00370810880483615,0.00418905004132353,0.0041559201241253,0.00357941161033904,0.00398345127556309,0.00436410167845499,0.00431158451853079,0.00555260702159331,0.0087649695869553,0.0140593243473351,0.0235523874167284,0.0423402959410282,0.0540536443804854,0.0620250608646172,0.0652169862034684,0.0586358648200146,0.0433611937543576,0.0283766136585337,0.014731300691788,0.00680431210514267,0.00331555309451286,0.000879959409609652,0.000257504281609195,6.87518965517241e-05,1.08241005747126e-05,2.10494597701149e-06,3.55526695402299e-07,3.15718936781609e-08,3.88225201149425e-09,4.14130028735632e-10,0.2,2
"6",0.0289090639118159,0.0273172826247059,0.0267477185187181,0.0265813732338985,0.0256514359629882,0.0253926386244943,0.0253387956767901,0.0266571900107328,0.0247838480869123,0.0239248802279493,0.0242748712225002,0.0237469466288561,0.0221775346322199,0.0231554633033379,0.0202972868931848,0.020289071207016,0.0214198005951428,0.0220415298638151,0.0210872732296437,0.019228082944975,0.0221217600135997,0.020339989482335,0.020249132998882,0.020459338263287,0.0183868981986299,0.018854993669841,0.0193856731212366,0.0174861369001199,0.0174187064880924,0.019108682507092,0.0196453320528524,0.0171460626469591,0.0178258382854059,0.0174741821267546,0.019214544703816,0.0176890371344999,0.0182193184556261,0.017027100061397,0.0160158276055001,0.0173090176525981,0.0164423901410111,0.0145872128698382,0.0134673994445723,0.0125410160665719,0.0126030576713707,0.0119037479606929,0.0123795630548837,0.0113829730646902,0.0108983354712239,0.0121321693025833,0.0120328804042948,0.01081597667843,0.0101762701114316,0.00998788695930427,0.00977389538265708,0.00857222447461105,0.010346927681134,0.0109815036911626,0.00960802132377556,0.00922287749088495,0.00865785376105742,0.00845193072102212,0.0102850830777477,0.00839133310738153,0.00874343331360046,0.00906793138886755,0.00843212630604548,0.0090939481110162,0.00899156946978163,0.00921308141231084,0.00822704044929846,0.00878262156202043,0.00880277058599633,0.00806278473906832,0.00824771430204865,0.00904439970568367,0.00964630747102201,0.00844267456531115,0.0116224228824641,0.0165374918167162,0.0227890003509653,0.0362186574399692,0.0458482468519151,0.0521922923662491,0.0558036512048978,0.0464571243874965,0.0347623484676782,0.0236206123654143,0.0118214007479606,0.00533744111705611,0.00266109077722045,0.000656422163793103,0.000201528126436782,5.3756099137931e-05,8.45505307471264e-06,1.64317854022989e-06,2.77379566091954e-07,2.46169699137931e-08,3.02516170402299e-09,3.21995857758621e-10,0.7,7
"7",0.0270742927218637,0.0269434894803881,0.0247902493293264,0.0249274773093598,0.0250572267555591,0.0246516846004045,0.0245298968753318,0.0234933134593848,0.0244257281944278,0.0231496942238595,0.0240781495502297,0.0227169034044674,0.0226894258789327,0.0231897816568319,0.0209247402249651,0.0213446333800483,0.0226867489837649,0.0216563350406729,0.019134833793627,0.0199096147821076,0.0212340631182916,0.0203969120083773,0.0192218152096918,0.0194162849098335,0.0183679638201105,0.0184347611654935,0.0174018325446939,0.0180127534443378,0.017485870332017,0.0178235522400055,0.0172867761770678,0.0172658534743391,0.0174315505067712,0.0179204870258352,0.0164950417767797,0.0168598264924719,0.0167309433890048,0.0158887512219773,0.0167011631158734,0.0155711336673127,0.0152894590284945,0.0136668052244547,0.0128964807662814,0.0132080920701253,0.0133763645002613,0.011310313519243,0.0121786961410211,0.0115486180161462,0.0116645880380813,0.00994007797151643,0.0105629646454972,0.0120184509580796,0.0102985506140643,0.010807881006702,0.00976920075107374,0.00986350522892375,0.0094059746521804,0.00920372027658937,0.00955866955919336,0.0087914053874669,0.00960722568220676,0.00859855033404267,0.00857802641824588,0.00956748371849934,0.0082606647999479,0.00772921143892991,0.00825988543632111,0.0091396436180363,0.00898555516707921,0.00811632187734709,0.00866233550748201,0.00795612097252102,0.00820343320510781,0.00798574497204401,0.00917607668951782,0.0081422383410102,0.00798243654989358,0.00868667498661124,0.0123899327542621,0.0169457006939305,0.0220540414639174,0.0369547412922721,0.0468256412983298,0.0547225883559006,0.0563566987162482,0.0485430220022969,0.0364963920035668,0.0237882101682327,0.0119304834436536,0.00575687279054161,0.00228892293290346,0.000679737718390805,0.000208711126436782,5.56776393678161e-05,8.75818017241379e-06,1.70220666666667e-06,2.87361106321839e-07,2.55045017241379e-08,3.13443701149425e-09,3.33706278735632e-10,0.5,5
"8",0.0442206274120853,0.0423838171104566,0.0418229456496055,0.0420773384031678,0.0395365091812928,0.0399541366676417,0.0390410613975602,0.0373833490844923,0.0368448669655126,0.0383997415998047,0.0363105048803256,0.0371552215653126,0.037251279857669,0.0353887397878466,0.0348475915305125,0.0343502090600639,0.0347591933996822,0.0328534476020896,0.0332492315459409,0.032445233011545,0.0330367154925325,0.0317351430393002,0.0310966669477956,0.03119069899864,0.0301667805113256,0.0325558534244999,0.0301737723770125,0.029172598604446,0.028386726837334,0.0295678830360741,0.0285097115421751,0.0294696640596229,0.0271285681706417,0.026145409873432,0.0301784373982581,0.0280824024001084,0.0270874439959498,0.0265016219028803,0.0261249787562683,0.024009990847335,0.0230509305869783,0.023107179953326,0.0188081146328093,0.0205659212227185,0.018723531057259,0.0177264595246085,0.0192570696131808,0.0172678016294904,0.0178589266061655,0.0176699994873019,0.0159346298501243,0.0169076684729454,0.0150379033928212,0.0161413723162624,0.0160013714993147,0.0148027520293565,0.0153154860682219,0.0132135319797574,0.0152452802257863,0.0154132208660781,0.0140218314147056,0.0140163681385677,0.0143566405280494,0.0136404716266552,0.0133450133643385,0.0142835299713791,0.0144555353584423,0.0121344206763577,0.0130535107796284,0.0143994775279807,0.011909362266534,0.0143313393803989,0.0132504568927604,0.012298353025258,0.0123253684056334,0.0130840133832121,0.0135413544480824,0.0141722017754698,0.019696143135412,0.0262360399999684,0.0410296787267645,0.0646767416723817,0.0822472636456535,0.0976607693714146,0.0971022211202994,0.0857110549006396,0.0656689481958319,0.0446896068729445,0.0211077445827027,0.010968410458051,0.00421122357988212,0.00118024745990589,0.00037756407183908,0.000100738448275862,1.58489172413793e-05,3.08067206896552e-06,5.20118373563218e-07,4.6167533045977e-08,5.67446425287356e-09,6.04344793103448e-10,0.3,3
"9",0.125012069325417,0.124023108467953,0.119083883218812,0.120371694804231,0.114638959547619,0.117439128997015,0.115303055746134,0.110129399479089,0.111980733179018,0.110523717816385,0.11083280052086,0.106228315044646,0.105416121381751,0.104761437100647,0.100492304204795,0.0996932577517808,0.0996539492638673,0.0936173247144871,0.0948646487031815,0.0914912061822553,0.0921470627981204,0.091388721950123,0.0901699789219337,0.0852527199777212,0.0846137790032568,0.0866719491773894,0.0818641555702951,0.084595891946138,0.0834867990376939,0.0819166668123278,0.0806272385947636,0.0824231776133438,0.0857147716673014,0.0823319353399808,0.0815248275649208,0.0810548470418886,0.0805211464170843,0.081591836449806,0.0801359699523069,0.075425554090463,0.0731661844877225,0.066409445370727,0.0587227299088525,0.052410008380595,0.0480105119042488,0.0455653633256234,0.0436485646141417,0.0414433468658133,0.0405627791571738,0.0361965765449075,0.0374817310723237,0.0379822339563582,0.0358635993492271,0.0344610530624174,0.0342316983508357,0.0332919872933584,0.0341316577494792,0.0316124296792145,0.0326131796357745,0.0328783514189424,0.033224186598833,0.0304306210126296,0.0314874381161202,0.0318097447223287,0.030545250026351,0.0325392174252421,0.0335576611581412,0.0325087626228151,0.0310063256361261,0.0318294506824391,0.0344285377015068,0.0324841265745382,0.0319733137990648,0.0319014351886983,0.0335806678032569,0.032108819973641,0.0354679556207412,0.0456030246429064,0.0709341001634204,0.116446411854429,0.193079913819419,0.335439095153922,0.441103130116955,0.530726977630634,0.55027723160667,0.476277593428484,0.361130830775445,0.246363463151449,0.119176187664299,0.0575552505235677,0.0263230436866502,0.00643844710000637,0.00263158393130332,0.000564858876436782,8.89275640804598e-05,1.72933137931034e-05,2.92080933908046e-06,2.59372951149425e-07,3.18934100574713e-08,3.40194232758621e-09,0.3,3
"10",0.0079311887578339,0.00869936273752372,0.00768608072504351,0.00804627205034737,0.00925783808942371,0.00754471661982591,0.0074476650086216,0.00784643258809637,0.00695926508126277,0.00665368120486686,0.00709485814898308,0.00729852450762225,0.00605649861231808,0.00694975088756905,0.00618639294744904,0.00645808551323357,0.00655537027278003,0.00594439217210011,0.00656589482001693,0.00644340010679212,0.00675255379103088,0.00640739552070313,0.00599511137927791,0.00616279534770157,0.00636548878203176,0.0058836717869602,0.00650454798373686,0.00572269414213225,0.00547412348995899,0.00632004262727687,0.00486715247338625,0.00438635411846514,0.0057907069352861,0.00622881621872805,0.0051291671071469,0.0051276182760171,0.0055546108504074,0.00523423027769275,0.00551670711136743,0.00491074365589812,0.00501473344266597,0.00447156356028418,0.00405274165242077,0.00410397956908185,0.00479642740641995,0.00458500259339966,0.00381514294223473,0.00339444717742266,0.00406659359357624,0.00379442921553283,0.0034275959986135,0.00330458388194773,0.00375078573181265,0.00331307400936074,0.00338657106392088,0.003444356496556,0.00339436061320191,0.00335810887260684,0.0031676184971706,0.00273397383522676,0.00282745146930145,0.00275358645663918,0.00331914770936313,0.00323895104885801,0.00274704406722576,0.00298324716031336,0.00294146552380839,0.00326292543591694,0.00345257734725781,0.00288137414589939,0.00281363482318231,0.00284222511262843,0.00265389515291152,0.00291383058552186,0.0026947101564896,0.00258049935523758,0.00199615896607163,0.00314557957996543,0.00370662480734219,0.00429661279701228,0.00627567966630501,0.00888995348600804,0.0115642100888535,0.0135555558049287,0.0144358635935434,0.0110611206055959,0.00850029631853662,0.00611159821868675,0.002948388892696,0.00163903394900663,0.000562590439655172,0.000156494511494253,4.80160166666667e-05,1.28013994252874e-05,2.01241600574713e-06,3.9096058045977e-07,6.59765925287356e-08,5.85332482758621e-09,7.19068554597701e-10,7.64435244252874e-11,0.6,6
