"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","r","depth"
"1",0.0213488174321651,0.0195239242723883,0.0190208219793866,0.0161307510299728,0.0157821403214086,0.014645177097641,0.01384627752923,0.0130982048338937,0.0111481200106505,0.0102701118653928,0.00929915101791811,0.00852420330557359,0.00766367064191571,0.00759164899495984,0.00735104151623172,0.0083341722075385,0.0248529359399806,0.0129287033282426,0.000354078487803937,2.05881700463054e-07,0.5,5
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"3",0.0127231340819597,0.0113958483593288,0.0119809425714243,0.010822131186334,0.00979509750695689,0.00893418536451122,0.00861881253802233,0.00858308012066576,0.00690799592620873,0.00537691161304982,0.00503727044489239,0.00477017138607652,0.00438846263794769,0.00411954468227467,0.00427474282492314,0.00510696482573489,0.0235854534615547,0.014065823723003,0.000423648489819121,2.17445095920088e-07,0.2,2
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"5",0.0983179169511107,0.0906595118777515,0.0835456860529602,0.0764272011717071,0.070127679867291,0.0670766650376981,0.0673788951763771,0.065104323467961,0.0470388463549121,0.0326261562885132,0.0275312953346141,0.0245405932799696,0.0239613159532532,0.023849167511316,0.0249659321120762,0.0498490125875985,0.355948936322267,0.223111886347517,0.00658258254955079,3.51895287465791e-06,0,0
"6",0.00137163294225174,0.00147755826234252,0.00125768523168095,0.00127187679793505,0.00114719362462807,0.0010623724137931,0.000988295292829776,0.000916417131910235,0.000779710618500274,0.000695316091954023,0.000627357580733443,0.000586215435139573,0.000538329611384784,0.000520493322386426,0.000505530541871921,0.000599006075533662,0.00208717128883292,0.00100829943210802,3.15093856595512e-05,1.72269841751505e-08,0.5,5
"7",0.0274411389178793,0.0243091798712022,0.0228196740468863,0.0216988758724929,0.0185526138534567,0.0186032200074837,0.0179043177611854,0.016582290649038,0.0140701529146762,0.0123844152700785,0.0117718741144197,0.0105539873245121,0.00995054219461449,0.00980876914876883,0.00943638671004112,0.0107719776693846,0.0310805879638528,0.0176401681188865,0.000422991879517586,2.62175039697318e-07,0.4,4
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"9",0.0487572894697523,0.0455485897211361,0.0423290443628042,0.0394594762151742,0.0365568781130754,0.034202609991762,0.0323106364524024,0.0303444857927453,0.0251967622050239,0.0216315281817147,0.0192524087139878,0.0181101128214727,0.0172938080975232,0.016426875227179,0.0160707248832382,0.0194739734316366,0.0778875420440882,0.0447897474323245,0.00129417847998316,6.92532716604269e-07,0.2,2
"10",0.0414078244945025,0.0398990300201004,0.035684522176802,0.0326609551283279,0.0310604802447856,0.0286808564212715,0.027669782384815,0.0263010193343974,0.0217238646787452,0.0190734321849465,0.0163735093582313,0.0157663132570453,0.0141641493548147,0.0144013503667552,0.0135011979822948,0.0166656739974313,0.0599141960098766,0.0337257273092863,0.000926519666439426,5.26874729950192e-07,0.2,2
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"14",0.0722341935792688,0.0675353321002803,0.0613327698317065,0.054374846242961,0.0517593794509801,0.0493835375725287,0.0481213287462742,0.0481027178547782,0.0343376214787623,0.0237341306939092,0.0210142350764406,0.0184859914103184,0.018253141851797,0.0181185326786363,0.0181382699584948,0.0360174745051264,0.252714176263442,0.157595285325338,0.00439501727331315,2.48727034064039e-06,0,0
"15",0.0711868621521346,0.0665957533787951,0.0620680119506335,0.0572792191953577,0.0524759816646075,0.0500820089912285,0.0483760573741499,0.0450051284344581,0.036456501214001,0.02885412997249,0.0251275588788207,0.0235046940907028,0.0223968519717325,0.0216980492261904,0.0214686190947896,0.0314532720110821,0.161309032774476,0.0977956812455421,0.00277986083541407,1.53169581101861e-06,0,0
"16",0.00786110505648444,0.00762189050614453,0.00696821777559936,0.00620584209144065,0.00576224906988632,0.00568041613336845,0.00558876517010536,0.00564998812917935,0.00388657177278282,0.00247379032234025,0.00203607600894324,0.001854450121246,0.00184217330284845,0.00198776119725633,0.00205442830220464,0.00438317649124009,0.0324449814368325,0.0207478668275948,0.000589971808786531,3.19784799365079e-07,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"20",0.0334551091226581,0.030775628552222,0.0287082107028236,0.0276089965816206,0.0249512727069225,0.02296955116209,0.0221461980457248,0.0212438258460826,0.0181942222591725,0.0158830923036665,0.0142544266663436,0.013271286161848,0.0122456790556149,0.0118194440236789,0.0114489695148166,0.0133649929467157,0.0429276733612671,0.0244295770555649,0.00068015415876957,3.76628193731801e-07,0.3,3
"21",0.0115432315990983,0.0106037611867126,0.0101894081344043,0.00922279262477097,0.00832151231374921,0.00821128892839419,0.00721153918262574,0.00743643268586807,0.00559378416165019,0.00479088953981897,0.0045042279195735,0.00446825094895118,0.00386834570723793,0.00374369047053133,0.00375297458364283,0.00466138877126501,0.0174512046202309,0.0103195917659696,0.000286005959680913,1.55275247802956e-07,0.3,3
"22",0.08817501642465,0.0825398412718423,0.0754715735172213,0.0695141198418105,0.0651755896707449,0.059775907078431,0.0598403930840494,0.0571576604128838,0.0440077159522024,0.0340394016040177,0.0288785325044102,0.0261756159115844,0.0255270617969341,0.0247156864931534,0.0244693481561683,0.0404824004591444,0.236056996043103,0.143550571551854,0.00410120074976784,2.25745896592556e-06,0,0
"23",0.0228531066820296,0.0209787519539693,0.0194497409699957,0.0177324178453788,0.017052197796833,0.0162344407497895,0.0157998794956099,0.014499404929905,0.0112070052974393,0.00935290267851938,0.00825453038519456,0.00691535349490631,0.00712825001625388,0.00689287052407038,0.00694364877029264,0.0101186025937753,0.0506251505882868,0.0301648841465468,0.00079896669340728,4.74026106929392e-07,0.1,1
"24",0.0634043624357233,0.0582671976932078,0.0542846995722127,0.0503107737094654,0.0462209114161537,0.0443880776004571,0.0430968545103766,0.0410846376519532,0.0311685246284752,0.0242298079755159,0.0211701352645603,0.0192222688687298,0.018596170697582,0.0180653892889579,0.0183730348821803,0.0295919383900278,0.168440237105572,0.104075085328385,0.00289874478666379,1.61012748487137e-06,0,0
"25",0.123213491868024,0.113024361861516,0.104823289146194,0.0940609632089746,0.0886473148415125,0.084120852218765,0.0809846097424636,0.0809953915443404,0.0598295131517751,0.0422927994822576,0.0355863123656763,0.0324831545304348,0.0312990244387979,0.0313447252831422,0.0326854803952751,0.0615130941699132,0.40075800324636,0.251897108510643,0.00714111561440807,3.94351818808429e-06,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"27",0.136830878383548,0.125396009491224,0.117806779987267,0.106580284731616,0.101464925238454,0.0931542395623503,0.0902252615910182,0.0868658454584218,0.068270040319595,0.054856184778029,0.0474256055936969,0.0426591855020825,0.0414365799184294,0.0402251774373538,0.0400333316926895,0.0617561458597919,0.321711052438866,0.195183494462568,0.00545273154090433,3.0548698089283e-06,0,0
"28",0.0247124979029479,0.0224220889040251,0.021012145223044,0.0185386985472473,0.0173610547795601,0.0170865150406803,0.0171867339540423,0.0174134961146646,0.0116494016168355,0.00781137001003523,0.00633697859954774,0.00601698217689201,0.00544564142511792,0.00585749100255039,0.00580438187127821,0.0127807727140642,0.0971494857566308,0.0609695169252168,0.00165971246598139,9.59354398095238e-07,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"30",0.0876712823703338,0.0808561514997883,0.0739562427069061,0.0673152315856841,0.0635565165268282,0.0604357558152752,0.0575783560944672,0.0562445022414271,0.0427577093941816,0.0321113862169192,0.0276178483884474,0.025136015684858,0.0235406430846485,0.0236725236845216,0.0240836359088021,0.0412226307537494,0.252306554133051,0.156758667142769,0.00433783871639656,2.45127766058894e-06,0,0
"31",0.0131736920270673,0.0120033286453755,0.0111019630547724,0.0103934104703276,0.0094403520396101,0.00900209192632122,0.00846140474056916,0.00754281832030461,0.00705967990732758,0.00656764083783477,0.00606022488517005,0.00520131070599101,0.00500777195254395,0.00472314886006586,0.00447007530827971,0.00492147545860625,0.0148091327204256,0.00840071511618165,0.00023063272667214,1.25861462170772e-07,0.5,5
"32",0.0236672878836048,0.0219332054489006,0.0204462504227456,0.0183333907523894,0.0171312471856345,0.0172241704526642,0.0164150840197693,0.0164258906964732,0.0118148357126322,0.00749171813669625,0.00650917900515317,0.0056923378570288,0.00572114850710691,0.00575901561296683,0.00580274945258799,0.0132389996312091,0.0959554187610484,0.0606853985552261,0.00172187195358171,9.59354398095238e-07,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"35",0.0154392247911798,0.0137912506225051,0.0127634884917457,0.0123686486563697,0.0109516930341694,0.00996309147510009,0.00950916367612901,0.00945377042758262,0.0081477089012883,0.00695973964451111,0.00681439063356557,0.00609595622023709,0.00551693481012029,0.00531745544934717,0.00509846869121601,0.00600072663384702,0.0174053323274842,0.00960271723807573,0.000265688367332047,1.46051619840449e-07,0.5,5
"36",0.0327789662894062,0.0295993962656435,0.0278569809771377,0.0243531204399228,0.0240438242286979,0.0224097359149818,0.022335344427898,0.0216860785045849,0.015274371990983,0.0106476723469678,0.00821622431393826,0.00768346727181697,0.0075015370129657,0.00716707262667786,0.00781462805101822,0.0169950393810332,0.128662034364215,0.0810953994428208,0.00214211394032251,1.27913919746032e-06,0,0
"37",0.0343693663167962,0.0320218130731796,0.0294153866479988,0.0274480896221688,0.0251972449386043,0.0232575401913215,0.0220764082754297,0.0209544535738282,0.017840513778766,0.0159729716733611,0.0143830734599762,0.0133210064298197,0.0123514395547385,0.0120834656001803,0.0112378716453627,0.0134343082052795,0.0434821871615424,0.0246161600232744,0.000715696632839374,3.76628193731801e-07,0.3,3
"38",0.0141759836618979,0.01331827165634,0.0122142783377051,0.0117107272829814,0.0102014364379515,0.00987461837407009,0.00904726231049014,0.00853671729935383,0.00756405865184134,0.00677391431082605,0.00612390780135373,0.00555757086357676,0.00543722425993683,0.00512860803415779,0.00494504007398788,0.00530480245856309,0.0162633984181408,0.0090567963990382,0.000257148474712101,1.36252909774494e-07,0.5,5
"39",0.00817723284924387,0.00780091087634944,0.00684330619487406,0.00617739856936424,0.0059617645063542,0.00566839290123282,0.00568220564805013,0.00553372709877597,0.00400572054387729,0.00260954619426254,0.00221578027779423,0.00201860231442164,0.00190236266417779,0.00186839018270019,0.00180512608885965,0.00435764427537586,0.0320104841779395,0.0205198224243912,0.000606168414608466,3.19784799365079e-07,0,0
